SMILES	synton_id	synton#	reaction_id
COc1nc(N)nc(NC23CC4CC(CC(C4)C2)C3)n1	59512	1	reduc_amination
NC(=O)c1cccc(N)c1	59513	1	reduc_amination
Cc1cc2oc(N)c(C=O)c(=O)c2cc1C	59514	1	reduc_amination
Nc1c2c(nn1-c1ccc(F)cc1)CC(=O)NC2=O	59515	1	reduc_amination
Cc1ccc(Oc2ccccc2N)cc1	59516	1	reduc_amination
CCCCCCc1ccc(N)cc1	59517	1	reduc_amination
Cn1c(N)c(S(=O)(=O)N2CCCC2)c(=O)n(C)c1=O	59518	1	reduc_amination
Nc1c(C(=O)c2ccccc2)oc2ccccc12	59519	1	reduc_amination
Nc1cc(C(F)(F)F)ccc1Cl	59520	1	reduc_amination
Nc1nccn2c(-c3ccc(O)c(O)c3)cnc12	59521	1	reduc_amination
Cc1ccc(NC(=O)Cc2nnc(N)s2)cc1	59522	1	reduc_amination
CCN(CCNS(C)(=O)=O)c1ccc(N)c(C)c1	59523	1	reduc_amination
CC(C)Nc1nc(N)nc(Cl)n1	59524	1	reduc_amination
CCc1cccc(C)c1N	59525	1	reduc_amination
Cc1ccc(C)c(-c2csc(N)n2)c1	59526	1	reduc_amination
COc1cc(N)ccc1C	59527	1	reduc_amination
CCCn1cnc2c(NC(=N)N)nc(N)nc21	59528	1	reduc_amination
CSc1nc(N)c(N=O)c(NCCc2ccccc2)n1	59529	1	reduc_amination
Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O	59530	1	reduc_amination
COCCNc1nc(C)cc2nn(-c3ccccc3)c(N)c12	59531	1	reduc_amination
COc1cc(OC)cc(-c2nc3c(N)nc(N)nc3[nH]2)c1	59532	1	reduc_amination
Cc1nc(N)ncc1Sc1ccc(Cl)cc1	59533	1	reduc_amination
CCOC(=O)c1c(-c2ccc(C)o2)csc1N	59534	1	reduc_amination
Cc1ccc2[nH]c(-c3cccc(N)c3)nc2c1	59535	1	reduc_amination
Nc1sc(-c2ccncc2)cc1C(=O)c1ccccc1	59536	1	reduc_amination
Nc1ccnc2c1nc(O)n2Cc1ccccc1	59537	1	reduc_amination
CN(c1nc(N)nc(Cl)n1)C1(C#N)CCCCC1	59538	1	reduc_amination
Nc1n[nH]c2nc(-c3ccco3)c(-c3ccncn3)cc12	59539	1	reduc_amination
Cc1ccc(CCNc2ncnc3ccc(N)cc23)cc1	59540	1	reduc_amination
Nc1ccc(OCc2ccccc2)cc1	59541	1	reduc_amination
Nc1[nH]cc[n+]1Cc1[nH]c(=O)[nH]c(=O)c1Br	59542	1	reduc_amination
Nc1ccc2c(c1)C(=O)c1cc(Cl)c(Cl)cc1-2	59543	1	reduc_amination
Nc1nc2nccc(-c3ccc(Cl)cc3)n2n1	59544	1	reduc_amination
CCCNc1nc2ccc(N)cc2s1	59545	1	reduc_amination
Nc1nc(N)c2c(n1)NCC(c1ccccc1)N2	59546	1	reduc_amination
Cc1ccsc1/C=N/n1cc(-c2ccccc2)nc1N	59547	1	reduc_amination
Nc1nc(N)c2c(ccc3ccccc32)n1	59548	1	reduc_amination
Nc1nn(Cc2ccc(Cl)cc2)c2ccccc12	59549	1	reduc_amination
CCOc1ccc(-c2nnc(N)s2)cc1	59550	1	reduc_amination
COc1nc(N)c(S(=O)(=O)c2ccccc2)cc1C#N	59551	1	reduc_amination
Nc1cnc2c(C(F)(F)F)cnn2c1	59552	1	reduc_amination
Nc1cccc(-c2cnc(-c3ccccn3)s2)c1	59553	1	reduc_amination
Nc1ncc(Cc2cccc(CO)c2)c(N)n1	59554	1	reduc_amination
Nc1ccc(O)c2c1C(=O)c1c(O)ccc(N)c1C2=O	59555	1	reduc_amination
CC(c1ccccc1)n1c2ccccc2c2c(N)ncnc21	59556	1	reduc_amination
Nc1ncnc2c1ncn2C1C=CC(O)C1	59557	1	reduc_amination
C#Cc1cccc(Nc2c(N)sc3ccccc23)c1	59558	1	reduc_amination
Nc1sc2cnccc2c1Nc1ccc(F)c(Cl)c1	59559	1	reduc_amination
CCCCNC(=O)c1ccsc1N	59560	1	reduc_amination
Nc1cc(Cl)ccc1Nc1ccncc1	59561	1	reduc_amination
CC(C)c1ccc(O)c(N)c1	59562	1	reduc_amination
Cc1ccccc1OCc1csc(N)n1	59563	1	reduc_amination
Nc1nc(=O)n([C@H]2CO[C@@H](CO)O2)cc1F	59564	1	reduc_amination
Nc1nc(O)c2nc(N)n(Cc3cccs3)c2n1	59565	1	reduc_amination
CC(Sc1ncc(C#N)c(N)n1)C(=O)Nc1ccccc1	59566	1	reduc_amination
Cc1cc(N)c2[nH]c(=O)n(Cc3ccccc3)c2n1	59567	1	reduc_amination
CCOc1ccc(/C=N/n2nnnc2N)cc1O	59568	1	reduc_amination
CC(=O)c1ccc(N)cc1	59569	1	reduc_amination
C=CCSc1nsc(N)n1	59570	1	reduc_amination
COc1ccc(N)c(C2=NN(C(=O)c3ccccc3)CC2)c1	59571	1	reduc_amination
Nc1ccc(F)cc1C[S+]([O-])c1nc2ccccc2[nH]1	59572	1	reduc_amination
Cc1cc(SCCOc2ccccc2)nc(N)n1	59573	1	reduc_amination
Nc1nc2ccccc2c(=O)o1	59574	1	reduc_amination
Cc1nn(C)cc1/C=N/n1nnnc1N	59575	1	reduc_amination
Nc1cnn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)nnc2c1	59576	1	reduc_amination
CCSc1ncc(CO)c(N)n1	59577	1	reduc_amination
Cn1c(=O)[nH]c(=O)c2c1nc(N)n2Cc1ccccc1	59578	1	reduc_amination
Nc1ncnc2nc(-c3ccc([N+](=O)[O-])cc3)cnc12	59579	1	reduc_amination
COc1ccccc1C(=O)n1nc(-c2cccnc2)nc1N	59580	1	reduc_amination
CCN1C(=O)c2cc(N)ccc2Oc2ccc(C)cc21	59581	1	reduc_amination
Nc1ncn(C[C@@H]2CO[C@@H](CO)O2)c(=O)n1	59582	1	reduc_amination
Nc1ncc(-c2ccccc2)c2ccncc12	59583	1	reduc_amination
Nc1ccc(-c2nc3ccccc3s2)cc1CO	59584	1	reduc_amination
Nc1ncnc2c1cc(Cl)n2[C@H]1C[C@H](O)[C@@H](CO)O1	59585	1	reduc_amination
Cc1cc(-c2nc3cc(F)ccc3s2)ccc1N	59586	1	reduc_amination
Nc1ncnc2c1ncn2C/C=C\[C@@H](O)CO	59587	1	reduc_amination
Cc1c(-c2ccccc2F)[nH]c(N)c1C#N	59588	1	reduc_amination
Cc1cc(-c2ccc(Cl)cc2)n2nc(N)nc2n1	59589	1	reduc_amination
NC(=O)c1[nH]cc(C2N[C@H](CO)[C@H](O)[C@@H]2O)c1N	59590	1	reduc_amination
Cc1ncc2cc(-c3ccccc3)c(N)nc2n1	59591	1	reduc_amination
COc1ccccc1C(=O)CSc1n[nH]c(N)n1	59592	1	reduc_amination
CCOC(=O)C(CCCc1cccc(N)c1)c1ccccc1	59593	1	reduc_amination
Nc1ncc(-c2cccnc2)nc1C(=O)Nc1ccccc1	59594	1	reduc_amination
Nc1nc(=O)n([C@@H]2CC(F)(F)[C@H](CO)O2)cc1F	59595	1	reduc_amination
Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1	59596	1	reduc_amination
COc1cc2c(C)nc(O)c(N)c2cc1OC	59597	1	reduc_amination
Nc1ncnc2c1ncn2[C@@H]1C(F)=C(CO)[C@@H](O)[C@H]1O	59598	1	reduc_amination
Nc1nc(=O)n(C2OC(CO)CC2F)cc1F	59599	1	reduc_amination
Cc1cc(N)nc2ccccc12	59600	1	reduc_amination
Cc1cccc(-n2cc(C(=O)c3ccccc3N)nn2)c1	59601	1	reduc_amination
Cc1[nH]c(=O)c2c(N)nn(C)c2c1-c1ccccc1	59602	1	reduc_amination
Nc1ccnc(Sc2ccc3ccccc3c2)n1	59603	1	reduc_amination
Nc1ccc(C(=O)/C=C/c2ccc(O)cc2)cc1	59604	1	reduc_amination
C=CCNc1nc(N)c(C(=O)c2cccnc2)s1	59605	1	reduc_amination
Nc1ccc(C(=O)Nc2nccs2)nc1	59606	1	reduc_amination
Nc1cccc2c(N)nccc12	59607	1	reduc_amination
Cc1cccc2c(=O)n(C(=O)c3ccccc3)c(N)nc12	59608	1	reduc_amination
Nc1nc(N)c2c3c(ccc2n1)CCC3	59609	1	reduc_amination
NSc1nc(N)nc2c1ccn2[C@H]1C[C@H](O)[C@@H](CO)O1	59610	1	reduc_amination
Cc1ccc(N)cc1Cl	59611	1	reduc_amination
Nc1cccc(C#Cc2ccc(F)cc2)c1	59612	1	reduc_amination
CCn1c(C#Cc2ccccc2)nc2c(N)ncnc21	59613	1	reduc_amination
Nc1ncnc2c1ncn2CC1CN1Cc1ccccc1	59614	1	reduc_amination
Nc1nc(NCCO)cc(-c2cccs2)n1	59615	1	reduc_amination
Nc1c2c(nc3ccccc13)-c1ccccc1NCCC2	59616	1	reduc_amination
Nc1cccc(-c2ccc3c(c2)CC(=O)NC3=O)c1	59617	1	reduc_amination
Nc1c2c(nc3ccc([N+](=O)[O-])cc13)CCCC2	59618	1	reduc_amination
Cc1cccc(Oc2sc(C(N)=O)c(N)c2C#N)c1	59619	1	reduc_amination
C#CC[C@@]1(O)[C@@H](CO)O[C@@H](n2ccc(N)nc2=O)[C@@H]1O	59620	1	reduc_amination
C[C@@H](O)C1=C[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	59621	1	reduc_amination
CCOC(=O)c1cnc(SCc2ccccc2)nc1N	59622	1	reduc_amination
Cc1ccc(Cn2ccc(N)n2)cc1	59623	1	reduc_amination
Nc1nc(F)nc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)n[nH]c12	59624	1	reduc_amination
COc1ccccc1-c1cc(Cl)nc(N)n1	59625	1	reduc_amination
Cc1ccc(-c2nnc(N)s2)cc1	59626	1	reduc_amination
CSc1nc(N)nc2[nH]cnc12	59627	1	reduc_amination
Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2N)c1C	59628	1	reduc_amination
COc1ccc(-c2nc(N)n(C(=O)c3ccccc3)n2)cc1	59629	1	reduc_amination
CCOC(=O)CSc1nc(N)cc(O)n1	59630	1	reduc_amination
CCCS(=O)(=O)n1nc(-c2ccc(C)cc2)cc1N	59631	1	reduc_amination
COc1ccc(CNC(=O)Cn2ccc(N)nc2=O)cc1	59632	1	reduc_amination
Nc1nc(O)c2nnn(COCCO)c2n1	59633	1	reduc_amination
Nc1ccc(OC(=O)Nc2ccc(O)cc2)cc1	59634	1	reduc_amination
Nc1nc(CCl)nc(Nc2ccc3ccccc3c2)n1	59635	1	reduc_amination
Nc1ncc2c(n1)-c1c([nH]c3ccc(Cl)cc13)CC2	59636	1	reduc_amination
CN1Cc2c(N)cccc2C(c2ccc(O)c(O)c2)C1	59637	1	reduc_amination
CN1CCN(c2ccc3cccc(N)c3n2)CC1	59638	1	reduc_amination
COc1ccc2c(N)c(C(=O)NN)[nH]c2c1	59639	1	reduc_amination
Nc1nnc2c3ccccc3c(Oc3ccccc3)nn12	59640	1	reduc_amination
Nc1nccc(/C=C/c2ccccn2)n1	59641	1	reduc_amination
Nc1nc(OCC2CCC2)c2[nH]cnc2n1	59642	1	reduc_amination
Nc1nc(S)n(-c2ccccc2)n1	59643	1	reduc_amination
CN(C)c1ccc(/C=C/c2ccnc3ccccc23)c(N)c1	59644	1	reduc_amination
CC(C)(C)c1ccc(COc2cnc(N)nc2N)cc1	59645	1	reduc_amination
Nc1ncnc2c1ncn2C1C(O)C(O)C(CO)C1(O)O	59646	1	reduc_amination
CN(C)c1ccc(Cc2cnc(N)nc2N)cc1	59647	1	reduc_amination
Nc1nc(O)c2ncn([C@@H]3C[C@H](O)C3CO)c2n1	59648	1	reduc_amination
Nc1nc2scnc2c(=O)[nH]1	59649	1	reduc_amination
Nc1nc(O)c2nnn([C@H]3CCC[C@H]3CO)c2n1	59650	1	reduc_amination
CSc1nc(C)nc(N)n1	59651	1	reduc_amination
CSC[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O	59652	1	reduc_amination
COc1cc(OC)c(Cl)cc1N	59653	1	reduc_amination
Nc1c(Cl)ncnc1N1CCOCC1	59654	1	reduc_amination
Nc1ccc2c(c1)C(=O)c1cc(N)c(Cl)cc1-2	59655	1	reduc_amination
Cc1ccccc1S(=O)(=O)c1cccc(N)c1C#N	59656	1	reduc_amination
C[C@@]1(F)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21	59657	1	reduc_amination
CCCn1c(N)c(NCCN2CCOCC2)c(=O)[nH]c1=O	59658	1	reduc_amination
Cc1cc(Cl)cc(Nc2c(N)oc3cnccc23)c1	59659	1	reduc_amination
CCCCNC(=O)c1c(N)sc(-c2ccccc2)c1C	59660	1	reduc_amination
Nc1nc(O)c2c(ccc3cc(F)ccc32)n1	59661	1	reduc_amination
Cc1ccc(Sc2cccc(N)c2C#N)cc1	59662	1	reduc_amination
Nc1ccc2c3[nH]c4cc(N)ccc4cc-3nc2c1	59663	1	reduc_amination
CSc1nc(N)nc(C(C)C)n1	59664	1	reduc_amination
Cc1cc(C)cc(S(=O)(=O)c2cccc(N)c2C#N)c1	59665	1	reduc_amination
Nc1cc(Cl)cc2cccnc12	59666	1	reduc_amination
CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@H](C1)C2	59667	1	reduc_amination
Nc1sc2c(c1C(=O)c1ccc(F)cc1)CCCC2	59668	1	reduc_amination
CCOC(=O)c1c(N)sc(C(N)=O)c1C	59669	1	reduc_amination
Nc1ccc(-c2ccc3cc(OCCF)ccc3n2)cc1	59670	1	reduc_amination
COc1ccc(/N=N/c2ccc(N)c(OC)c2)cc1	59671	1	reduc_amination
CNc1nn(-c2cccc(Cl)c2)nc1N	59672	1	reduc_amination
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1	59673	1	reduc_amination
COc1cc2c(cc1N)Cc1ccccc1-2	59674	1	reduc_amination
Nc1ncc(-c2ccc(Cl)cc2)n1C1CCCCC1	59675	1	reduc_amination
Nc1cc(=O)n(C2O[C@H](CO)[C@@H](O)[C@H]2O)cc1F	59676	1	reduc_amination
Nc1ncc(Cc2ccc(-c3ccccc3)cc2)c(N)n1	59677	1	reduc_amination
CCOC(=O)c1cnc2c(C#N)cnn2c1N	59678	1	reduc_amination
CCC1CCc2nc(N)nc(N)c2C1	59679	1	reduc_amination
CCCCCCOc1cccc(N)c1	59680	1	reduc_amination
CC(=O)c1sc(N)nc1C	59681	1	reduc_amination
Nc1cc2c(cn1)CCCC2	59682	1	reduc_amination
Nc1ccc(N2C(=O)c3ccccc3C2=O)cc1	59683	1	reduc_amination
CCOC(=O)c1cnc(SCC(C)C)nc1N	59684	1	reduc_amination
Nc1cc2nc(O)c3ccccc3c2cc1N	59685	1	reduc_amination
Nc1n[nH]c2cnc(-c3ccccc3)cc12	59686	1	reduc_amination
Nc1ccccc1C(=O)N1O[C@@H]2C=C[C@H]1CC2	59687	1	reduc_amination
Nc1n[nH]c(SCC(=O)Nc2ccc3c(c2)CCC3)n1	59688	1	reduc_amination
C#CCCCn1ncc2c(N)c(C(=O)OCC)c(C)nc21	59689	1	reduc_amination
Nc1[nH]nc(-c2cccs2)c1-c1nc2ccccc2s1	59690	1	reduc_amination
COc1cc(/C=N/n2nnnc2N)cc(OC)c1OC	59691	1	reduc_amination
Nc1nccc(-c2c3c(O)ccnc3n3c(N)nccc23)n1	59692	1	reduc_amination
Nc1ccc2nc(-c3cccc(Cl)c3)cc(O)c2c1	59693	1	reduc_amination
CC(O)COCn1cnc2c(O)nc(N)nc21	59694	1	reduc_amination
Nc1cccc2cc(Cl)cnc12	59695	1	reduc_amination
Nc1ccn([C@]2(CO)C=C(CO)[C@@H](O)[C@H]2O)c(=O)n1	59696	1	reduc_amination
Nc1ncnc2c1C(=O)Nc1ccccc1N2	59697	1	reduc_amination
NC(=O)Nc1ccc(-c2cccc3onc(N)c23)cc1	59698	1	reduc_amination
Nc1c(Br)c(=O)[nH]c(=O)n1COCCO	59699	1	reduc_amination
Nc1nonc1C(=O)NCCNC(=O)c1cccs1	59700	1	reduc_amination
Nc1n[nH]c(SCC(=O)NC2CCCCC2)n1	59701	1	reduc_amination
Cc1[nH]nc(N)c1-c1ccc(OCc2ccccc2)cc1	59702	1	reduc_amination
CC(=O)n1nc(C)c(-c2ccc(Cl)cc2)c1N	59703	1	reduc_amination
COc1ccc(CCc2nnc(N)s2)cc1OC	59704	1	reduc_amination
COC(=O)[C@H](O)CCn1cnc2c(N)ncnc21	59705	1	reduc_amination
Cn1c(=O)c2nc(-c3cccc(N)c3)[nH]c2n(C)c1=O	59706	1	reduc_amination
Nc1cc2c(nn1)CCN(C(=O)CC1CCCCC1)C2	59707	1	reduc_amination
CCNC(=O)c1sc(=S)n(CC)c1N	59708	1	reduc_amination
CCS(=O)(=O)n1nc(-c2ccc(C)cc2)nc1N	59709	1	reduc_amination
CC1(C)CC(=O)C=C(Nc2ccccc2N)C1	59710	1	reduc_amination
NC(=O)c1nc(N)n(C2O[C@H](CO)[C@@H](O)[C@H]2O)n1	59711	1	reduc_amination
COC(=O)c1nc(N)sc1-c1ccccc1	59712	1	reduc_amination
Nc1cc[n+]([O-])c2ccccc12	59713	1	reduc_amination
CNc1nc(N)c([N+](=O)[O-])c(Nc2ccccc2OC)n1	59714	1	reduc_amination
Cc1cccc(CNC(=O)c2cccnc2N)c1	59715	1	reduc_amination
Nc1cc(O)nc(SC2=NC(N)CC(O)C2)n1	59716	1	reduc_amination
CC[C@@]12CCN(CC3CC3)C(C(=O)c3ccc(N)cc31)[C@@H]2C	59717	1	reduc_amination
Cc1ccccc1-n1c(N)cc(=O)[nH]c1=S	59718	1	reduc_amination
COc1ccc(-c2cn(C3CCC3)c3ncnc(N)c23)cc1	59719	1	reduc_amination
Nc1sccc1C(=O)NC1CC1	59720	1	reduc_amination
Cc1cc(-c2ccc(N)c(C)c2)ccc1N	59721	1	reduc_amination
CCc1ccc(C2C(C#N)=C(N)Oc3cc(N)ccc32)cc1	59722	1	reduc_amination
CC(C)(C)C12COC(c3ccc(N)cc3)(OC1)OC2	59723	1	reduc_amination
COC(=O)c1[nH]c2cc(OC)ccc2c1N	59724	1	reduc_amination
Nc1ccc(N2CCN(c3ccc(F)cc3)CC2)cc1	59725	1	reduc_amination
Nc1nc(Cl)nc2c1ncn2[C@H]1CO[C@@H](CO)O1	59726	1	reduc_amination
COc1ccc(Cc2ccc(OC)c(N)c2)cc1N	59727	1	reduc_amination
Cc1ccc(CSc2nc(N)cc(N)n2)cc1	59728	1	reduc_amination
Nc1ccc2nc(S(N)(=O)=O)sc2c1	59729	1	reduc_amination
Cc1ccc(C)c2sc(N)nc12	59730	1	reduc_amination
Nc1ccc(/C=C/C(=O)c2ccco2)cc1	59731	1	reduc_amination
Nc1nc(Cl)cc(-c2ccccc2Cl)n1	59732	1	reduc_amination
Nc1nc(N2CCCCC2)c(C=O)c(N2CCCCC2)n1	59733	1	reduc_amination
Nc1nc(=O)c2[nH]c(=O)cnc2[nH]1	59734	1	reduc_amination
Nc1ccc2nc(SCc3cccc(F)c3)sc2c1	59735	1	reduc_amination
COc1ccc(-c2ccc(CO)o2)cc1N	59736	1	reduc_amination
Nc1nccc(-c2cnc3ccccc3c2)n1	59737	1	reduc_amination
Nc1nc(O)c2ncn(N3CC(CO)C3CO)c2n1	59738	1	reduc_amination
Nc1[nH]nc2c1NN(c1ccc(Cl)cc1Cl)N2	59739	1	reduc_amination
Nc1nnnn1/N=C/c1ccc(Cl)cc1	59740	1	reduc_amination
Nc1nc(N)c2c(ccc3c2ccn3CC2CC2)n1	59741	1	reduc_amination
CC(C)Oc1c(C(N)=O)sc2ccc(N)cc12	59742	1	reduc_amination
Cc1snc(NS(=O)(=O)c2ccc(N)cc2)c1C	59743	1	reduc_amination
Cc1ccc(CC2COc3ccccc3C2)c(N)n1	59744	1	reduc_amination
Nc1nc2c(F)cccc2s1	59745	1	reduc_amination
Nc1nc(F)c2ncn(/C=C3\CC3(CO)CO)c2n1	59746	1	reduc_amination
CNc1nc(N)c(C(=O)Nc2cc(C)on2)s1	59747	1	reduc_amination
Nc1nc(/C=C/c2ccccc2)cc(C(F)(F)F)n1	59748	1	reduc_amination
Nc1nc2ccc(N3CCOCC3)cc2s1	59749	1	reduc_amination
CCC(Nc1ccccc1N)=C1C(=O)NC(=O)NC1=O	59750	1	reduc_amination
Nc1ncc(Br)c(/C=C/c2ccccc2)n1	59751	1	reduc_amination
Nc1ccc(N=Nc2ccccc2)c2cccnc12	59752	1	reduc_amination
CCNC(=O)c1c(N)sc2c1CCCCC2	59753	1	reduc_amination
Cc1cccc2nc3c(c(N)c12)CCCO3	59754	1	reduc_amination
Nc1ccnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	59755	1	reduc_amination
Cc1cc(O)cc(S(=O)(=O)c2cccc(N)c2C#N)c1	59756	1	reduc_amination
N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1F	59757	1	reduc_amination
CCOC(=O)c1sc2nc(-c3cccnc3)ccc2c1N	59758	1	reduc_amination
Nc1ncnc2c(CN3C[C@H](O)[C@H](O)[C@H]3CO)csc12	59759	1	reduc_amination
Nc1ccc(O)c2ccccc12	59760	1	reduc_amination
Nc1ccc(-c2cnc3ccccc3n2)cc1	59761	1	reduc_amination
Nc1ncc(CNc2ccccc2)c(N)n1	59762	1	reduc_amination
C/C(=N\Nc1ccccc1)c1cccc(N)c1	59763	1	reduc_amination
COc1cc(Cc2cnc(N)nc2N)cc2c1NCCC2C	59764	1	reduc_amination
CCc1cc([N+](=O)[O-])cc(CC)c1N	59765	1	reduc_amination
Nc1ccc(-c2nccs2)cc1NC(=O)c1ccccc1	59766	1	reduc_amination
Nc1nonc1-c1nc2ccccc2n1CC1CCC1	59767	1	reduc_amination
Nc1nc(COc2ccccc2)n(-c2ccccc2)n1	59768	1	reduc_amination
NC(=O)c1ccsc1N	59769	1	reduc_amination
Nc1nc(O)cc(Nc2ccc(F)c(Cl)c2)n1	59770	1	reduc_amination
Nc1nonc1C(=O)N/N=C/c1ccc([N+](=O)[O-])o1	59771	1	reduc_amination
Nc1nc(-c2ccccc2)c(F)c(=O)[nH]1	59772	1	reduc_amination
Cc1ccc2[nH]c(-c3ccccc3N)cc2c1	59773	1	reduc_amination
CCCCCOC(=O)C(O)Cn1cnc2c(N)ncnc21	59774	1	reduc_amination
CC(C)c1cccc(N/C(=N\O)c2nonc2N)c1	59775	1	reduc_amination
COc1ccc(-c2cc3cc(C)ccc3c(N)n2)cc1OC	59776	1	reduc_amination
CC(C)CN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O	59777	1	reduc_amination
COc1ccc(/C=N/N=C(\N)c2nonc2N)cc1	59778	1	reduc_amination
Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1	59779	1	reduc_amination
CC(C)Cn1cc2c(ccc3nc(N)nc(N)c32)n1	59780	1	reduc_amination
Nc1nc(O)c2ncn([C@@H]3O[C@@H](CO)C=C3F)c2n1	59781	1	reduc_amination
Nc1nc2nc(-c3ccccc3)cc(C(F)(F)F)c2s1	59782	1	reduc_amination
CC1OC(n2cnc3c(N)nccc32)CC1O	59783	1	reduc_amination
Nc1ccc2c(c1)CCC1CC(=O)NN=C21	59784	1	reduc_amination
Nc1ncnc2c1ncn2C1CC(O)C(C=O)O1	59785	1	reduc_amination
CCCn1nc(C)c(C(=O)c2ccccc2OC)c1N	59786	1	reduc_amination
CC(C)c1ccc2oc(-c3ccc(N)cc3)nc2c1	59787	1	reduc_amination
Cc1ccc(C(=O)n2c(N)nc3ccccc32)cc1	59788	1	reduc_amination
Cc1ncc2cc(-c3ccc([N+](=O)[O-])cc3)c(N)nc2n1	59789	1	reduc_amination
Cc1ccc2nc(-c3cc(N)cc(N)c3)oc2c1	59790	1	reduc_amination
Nc1ccc2nn(-c3ccc(Cl)cc3)nc2c1	59791	1	reduc_amination
Nc1c(-c2ccccc2)cnc2cc(-c3ccccc3)nn12	59792	1	reduc_amination
Nc1nc2ccccc2n1/N=C/c1ccc([N+](=O)[O-])s1	59793	1	reduc_amination
Nc1ccc2[nH]c(-c3ccc(Cl)cc3)nc2c1	59794	1	reduc_amination
NC(=NOCc1ccccc1)c1nonc1N	59795	1	reduc_amination
Nc1ncnc2c1ccn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O	59796	1	reduc_amination
Nc1nc(Cl)c2c(ncn2/C=C2/CC2CO)n1	59797	1	reduc_amination
Nc1ccc2oc(-c3ccccn3)nc2c1	59798	1	reduc_amination
CC(C)(C)c1ccc(-c2n[nH]c3ncnc(N)c23)cc1	59799	1	reduc_amination
Nc1ccc2c(c1)nc(Cl)n2C1O[C@H](CO)[C@@H](O)[C@H]1O	59800	1	reduc_amination
Cc1cn(Cc2ccc(F)c(F)c2)nc1N	59801	1	reduc_amination
NC(=O)Cn1cnc2c(OCc3ccccc3)nc(N)nc21	59802	1	reduc_amination
CCOC(=O)c1sc2nc(C)cc(C)c2c1N	59803	1	reduc_amination
C#Cc1ccc2c(c1)-c1c(O)nc(N)nc1CC2	59804	1	reduc_amination
COc1cc2c(O)nnc(-c3cccc(N)c3)c2cc1OC	59805	1	reduc_amination
Nc1ccc(-c2nnc(-c3ccc(N)cc3)o2)cc1	59806	1	reduc_amination
Nc1ccc(-c2cc(=O)c3cc(N)ccc3o2)cc1	59807	1	reduc_amination
Nc1ncnc2c1ccn2[C@@H]1CO[C@@H](CO)O1	59808	1	reduc_amination
C=CCN(CC=C)C(=S)N/N=C(/C)c1ccc(N)cc1	59809	1	reduc_amination
Nc1cc(Cl)c([N+](=O)[O-])cc1O	59810	1	reduc_amination
Nc1noc(-c2nc(Cl)c(N)nc2N)n1	59811	1	reduc_amination
Nc1nc(NCc2ccccc2)c2ccccc2n1	59812	1	reduc_amination
CC1CCc2nc3ccc([N+](=O)[O-])cc3c(N)c2C1	59813	1	reduc_amination
Nc1nc(O)cc(NCCCCO)n1	59814	1	reduc_amination
Nc1cccn2c(-c3ccc(Cl)cc3)cnc12	59815	1	reduc_amination
Nc1ncncc1-c1ccc([N+](=O)[O-])cc1	59816	1	reduc_amination
Nc1ccc(-c2ccc(C(F)(F)F)c(F)c2)cc1	59817	1	reduc_amination
CCCc1nc(N)nc2c1C(=O)CC(C)(C)C2	59818	1	reduc_amination
Nc1ccc(C23CC2C(=O)N(CC2CCCCC2)C3=O)cc1	59819	1	reduc_amination
CN(C)c1ccccc1CNc1ncnc2cc(N)ncc12	59820	1	reduc_amination
NC(=O)c1cc(-c2ccnc(N)n2)oc1-c1ccccc1	59821	1	reduc_amination
Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)nc1N	59822	1	reduc_amination
Nc1nc(O)c2ncn(/C=C3\CC3CO)c2n1	59823	1	reduc_amination
Cc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O	59824	1	reduc_amination
Cc1cc2c(cc1C)N(C)C(=O)c1cc(N)cnc1O2	59825	1	reduc_amination
Cc1[nH]c2nc(N)nc(O)c2c1Sc1ccccc1	59826	1	reduc_amination
Nc1nc(N)nc(-c2cc(O)ccc2O)n1	59827	1	reduc_amination
N#Cc1c(-c2ccco2)cc(-c2cccnc2)nc1N	59828	1	reduc_amination
CC(C)Cc1cnc2nc(N)nc(N)c2n1	59829	1	reduc_amination
Cc1cc(N)n2ncc(-c3ccccc3)c2n1	59830	1	reduc_amination
Nc1cccc2c(=O)cc(-c3ccccc3)sc12	59831	1	reduc_amination
Cc1ccc(-c2cc(N)n(-c3ccc(C)cc3)n2)cc1	59832	1	reduc_amination
